ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
525,0.0,0.0,0.395,0.12,0.485
526,0.72375,0.0,0.0,0.26708333333333334,0.009166666666666667
527,1.0,0.0,0.0,0.0,0.0
528,0.4425,0.0,0.04,0.1125,0.405
529,0.6131666666666666,0.0,0.005,0.28933333333333333,0.0925
530,0.4495833333333333,0.0,0.0125,0.4151458333333333,0.12277083333333332
531,0.9625,0.0,0.0,0.01,0.0275
532,0.0125,0.0,0.0,0.01,0.9775
533,0.4775,0.0,0.0025,0.3375,0.1825
534,0.99,0.0,0.0,0.0075,0.0025
535,0.26,0.0,0.0675,0.4,0.2725
536,0.5025,0.0,0.0,0.005,0.4925
537,0.115,0.0,0.015,0.6725,0.1975
538,0.2575,0.0,0.0,0.005,0.7375
539,0.99,0.0,0.0,0.0,0.01
540,0.7663333333333334,0.0,0.0025,0.21116666666666667,0.02
541,0.8525,0.0,0.0,0.115,0.0325
542,0.0625,0.0,0.005,0.0,0.9325
543,0.0,0.0375,0.095,0.0025,0.865
544,0.455,0.085,0.0175,0.095,0.3475
545,0.285,0.0,0.07,0.465,0.18
546,0.3775,0.0,0.0125,0.58,0.03
547,0.0,0.0,0.0525,0.0,0.9475
548,0.6775,0.0,0.0,0.19,0.1325
549,0.47608333333333336,0.0,0.0,0.319172619047619,0.2047440476190476
550,0.775,0.0,0.0475,0.1625,0.015
551,0.6053333333333334,0.0,0.005,0.20383333333333337,0.18583333333333335
552,0.8810416666666667,0.0,0.005,0.11395833333333333,0.0
553,0.52,0.0,0.0075,0.365,0.1075
554,0.9916666666666666,0.0,0.0,0.003333333333333333,0.005
555,0.41,0.0,0.0075,0.545,0.0375
556,0.8375,0.0,0.0,0.16,0.0025
557,0.0,0.0,0.035,0.0,0.965
558,0.17491666666666664,0.0,0.005,0.14791666666666667,0.6721666666666666
559,0.98,0.0,0.0,0.0025,0.0175
560,0.30375,0.0,0.008333333333333333,0.6520833333333335,0.03583333333333333
561,0.22737499999999997,0.0,0.01,0.740125,0.0225
562,0.723125,0.0,0.0,0.246875,0.03
563,0.52375,0.0,0.0025,0.44062500000000004,0.033125
564,0.80625,0.0,0.0,0.005,0.18875
565,0.9376666666666666,0.0,0.0,0.004833333333333334,0.0575
566,0.523452380952381,0.0,0.0125,0.4344642857142857,0.029583333333333336
567,0.3175,0.0,0.0175,0.555,0.11
568,0.3925,0.0,0.0,0.2225,0.385
569,0.3275,0.2425,0.02,0.125,0.285
570,0.155,0.0,0.0375,0.5035416666666667,0.30395833333333333
571,0.0325,0.0075,0.0575,0.11333333333333333,0.7891666666666667
572,0.02,0.005,0.005,0.0,0.97
573,0.8833333333333334,0.0,0.0025,0.07166666666666667,0.0425
574,0.7422916666666666,0.0,0.105,0.05770833333333334,0.095
575,0.0,0.0025,0.005,0.0,0.9925
576,0.9975,0.0,0.0,0.0,0.0025
577,0.835,0.0,0.0025,0.0925,0.07
578,0.0,0.05375,0.0075,0.0,0.93875
579,0.6441666666666667,0.0,0.0,0.08083333333333333,0.275
580,0.3125,0.0,0.0,0.2125,0.475
581,0.7875,0.0,0.0,0.0025,0.21
582,0.0,0.0,0.0075,0.0,0.9925
583,0.7862499999999999,0.0,0.0,0.0775,0.13624999999999998
584,0.985,0.0,0.0,0.0,0.015
585,0.93625,0.0,0.0,0.0025,0.06125
586,1.0,0.0,0.0,0.0,0.0
587,0.895,0.01,0.0,0.0,0.095
588,0.19,0.0025,0.0275,0.645,0.135
589,0.6456875,0.0,0.005,0.15249999999999997,0.19681250000000003
590,0.8354166666666667,0.0,0.0,0.0175,0.14708333333333332
591,0.2925,0.0,0.0025,0.1375,0.5675
592,0.3325,0.0,0.01,0.0675,0.59
593,0.403157738095238,0.0,0.0,0.2895833333333333,0.3072589285714286
594,0.9975,0.0,0.0,0.0,0.0025
595,0.4634702380952382,0.0,0.0,0.5365297619047619,0.0
596,0.3025,0.0,0.43,0.2325,0.035
597,0.33333333333333337,0.015,0.0,0.07916666666666666,0.5725
598,0.67,0.0,0.0,0.2925,0.0375
599,0.4775833333333333,0.0,0.08783333333333335,0.37708333333333327,0.0575
600,0.91375,0.0,0.005,0.07875,0.0025
601,0.23266666666666666,0.0,0.0,0.0,0.7673333333333333
602,0.0,0.0,0.0,0.0,1.0
603,0.9975,0.0,0.0,0.0,0.0025
604,0.28,0.005,0.0975,0.325,0.2925
605,0.47,0.0025,0.0225,0.19,0.315
606,0.8304166666666666,0.0,0.03,0.10374999999999998,0.035833333333333335
607,0.6079166666666667,0.0,0.015,0.28958333333333336,0.0875
608,0.205,0.0,0.035,0.635,0.125
609,0.455,0.0,0.0925,0.205,0.2475
610,0.295,0.0,0.095,0.22,0.39
611,0.885,0.0,0.0025,0.0775,0.035
612,0.5275,0.0025,0.0675,0.0175,0.385
613,0.0,0.005,0.145,0.1075,0.7425
614,0.09375,0.0,0.005,0.6325,0.26875
615,0.0575,0.02,0.0325,0.6658333333333333,0.22416666666666668
616,0.0025,0.0,0.12,0.0125,0.865
617,0.0,0.0,0.005,0.0,0.995
618,0.0025,0.0025,0.04,0.0,0.955
619,0.161,0.0,0.02,0.084,0.735
620,0.4075,0.0,0.0325,0.28,0.28
621,0.0,0.0,0.0175,0.0025,0.98
622,0.6577083333333335,0.0,0.0,0.07,0.27229166666666665
623,0.0,0.0,0.0075,0.0,0.9925
624,0.0125,0.0175,0.3275,0.1075,0.535
625,0.7475,0.0,0.0,0.14,0.1125
626,0.335,0.0,0.0175,0.0,0.6475
627,0.3625,0.0,0.005,0.555,0.0775
628,0.752,0.0,0.0,0.195,0.053
629,0.5475,0.0,0.015,0.295,0.1425
630,0.8420833333333334,0.0,0.0,0.10916666666666666,0.04875
631,0.24625,0.0025,0.0275,0.3,0.42375
632,0.5525,0.0,0.0025,0.16,0.285
633,0.8175,0.0,0.0175,0.03,0.135
634,0.995,0.0,0.0,0.0,0.005
635,0.46,0.0,0.0575,0.3075,0.175
636,0.0,0.0,0.0072499999999999995,0.0,0.99275
637,0.4125,0.0,0.08,0.295,0.2125
638,0.0,0.8825,0.005,0.0,0.1125
639,0.55625,0.0,0.10625,0.3125,0.025
640,0.6875,0.0025,0.0,0.0,0.31
641,0.49149404761904764,0.0,0.001875,0.2675,0.23913095238095242
642,0.03,0.0025,0.21,0.625,0.1325
643,0.9779166666666665,0.0,0.0,0.02208333333333333,0.0
644,0.005,0.02,0.1725,0.005,0.7975
645,0.741875,0.0,0.00375,0.139375,0.115
646,0.5677916666666667,0.0,0.11279166666666665,0.28691666666666665,0.0325
647,0.04,0.045,0.0575,0.01,0.8475
648,0.14058333333333334,0.69,0.03,0.0,0.13941666666666666
649,0.08,0.0,0.39,0.1175,0.4125
650,0.0025,0.0125,0.13891666666666666,0.11108333333333334,0.735
651,0.3175,0.0025,0.03,0.56,0.09
652,0.5291666666666667,0.0,0.0175,0.33333333333333326,0.12
653,0.0,0.0,0.005,0.0,0.995
654,0.9525,0.0,0.0,0.02,0.0275
655,0.0,0.05,0.0575,0.0,0.8925
656,0.9475,0.0,0.0,0.01,0.0425
657,0.9975,0.0,0.0,0.0025,0.0
658,0.66,0.0,0.075,0.195,0.07
659,0.373077380952381,0.0,0.29583333333333334,0.2960892857142857,0.035
660,0.9858333333333335,0.0,0.0,0.0,0.014166666666666666
661,0.2325,0.0,0.0125,0.6375,0.1175
662,0.7125,0.0,0.0,0.0425,0.245
663,0.532875,0.0,0.00375,0.4500416666666666,0.013333333333333332
664,0.88125,0.0,0.0025,0.035,0.08125
665,0.695,0.0,0.0,0.06,0.245
666,0.9975,0.0,0.0,0.0025,0.0
667,0.1025,0.02,0.0025,0.095,0.78
668,0.086875,0.0,0.2025,0.045208333333333336,0.6654166666666665
669,0.065,0.0475,0.0,0.0,0.8875
670,0.0275,0.0,0.41166666666666674,0.06333333333333334,0.4975
671,0.0675,0.0,0.05,0.2175,0.665
672,0.0475,0.0075,0.0125,0.1525,0.78
673,0.6942499999999999,0.0,0.015,0.27824999999999994,0.0125
674,0.0125,0.0075,0.5875,0.045,0.3475
675,0.0,0.0025,0.015,0.0,0.9825
676,0.11608333333333333,0.0,0.0025,0.27166666666666667,0.6097500000000001
677,0.0675,0.01,0.1025,0.0,0.82
678,0.5483333333333333,0.0,0.0,0.035,0.41666666666666663
679,0.9902083333333335,0.0,0.0,0.004791666666666666,0.005
680,0.0,0.0,0.02,0.0,0.98
681,0.005,0.0,0.0,0.0,0.995
682,0.0,0.0,0.01375,0.0,0.98625
683,0.0,0.0,0.0075,0.0,0.9925
684,0.01,0.0,0.3475,0.3475,0.295
685,0.21,0.0125,0.025,0.0075,0.745
686,0.8239166666666666,0.0,0.0025,0.06079166666666666,0.11279166666666667
687,0.855,0.0,0.0,0.005,0.14
688,0.3825,0.0,0.0,0.0625,0.555
689,0.7725,0.0,0.0025,0.04,0.185
690,0.5325416666666667,0.0,0.0,0.1325,0.33495833333333336
691,0.6310416666666666,0.0,0.0,0.13,0.23895833333333336
692,0.28541666666666665,0.0,0.005,0.6025,0.10708333333333334
693,0.6825,0.0,0.0,0.185,0.1325
694,0.0,0.0,0.7585000000000001,0.00875,0.23275
695,0.0,0.0,0.07,0.0,0.93
696,0.675,0.0,0.0,0.3,0.025
697,0.3325,0.065,0.015,0.29,0.2975
698,0.505,0.0,0.02,0.395,0.08
699,0.1875,0.0,0.0,0.0475,0.765
700,0.0,0.00625,0.01125,0.0,0.9825
701,0.585,0.0,0.07,0.18166666666666667,0.16333333333333336
702,0.3025,0.0,0.0,0.21050000000000008,0.48700000000000015
703,0.47416666666666674,0.0,0.010833333333333332,0.2125,0.3025
704,0.8325,0.0,0.0,0.0125,0.155
705,0.2625,0.0,0.0,0.0,0.7375
706,0.72075,0.0,0.0,0.195,0.08425
707,0.1275,0.0,0.005,0.5183333333333333,0.34916666666666674
708,0.9885833333333334,0.0,0.0,0.0075,0.003916666666666666
709,0.18,0.0025,0.0325,0.44,0.345
710,0.2175,0.0,0.1175,0.4525,0.2125
711,0.0125,0.0,0.0075,0.06714285714285714,0.9128571428571428
712,0.385,0.0,0.0175,0.4675,0.13
713,0.0,0.0025,0.01,0.0025,0.985
714,0.0,0.02,0.4325,0.0,0.5475
715,0.11375,0.0,0.16375,0.4225,0.3
716,0.4165625,0.0,0.0,0.1225,0.4609375
717,0.0025,0.00375,0.13125,0.4575,0.405
718,0.0,0.0025,0.005,0.0,0.9925
719,0.0,0.0,0.0025,0.0,0.9975
720,0.7635,0.0,0.055,0.159,0.0225
721,0.0,0.0,0.025,0.0,0.975
722,0.14283333333333334,0.005,0.1975,0.5277083333333333,0.12695833333333334
723,0.4237202380952382,0.0,0.005,0.5562797619047618,0.015
724,0.925,0.0,0.0,0.0,0.075
725,0.6338452380952382,0.0,0.0,0.22948809523809519,0.1366666666666667
726,0.5675,0.0,0.03,0.2075,0.195
727,0.21541666666666667,0.015,0.02,0.0,0.7495833333333334
728,0.678125,0.0,0.0175,0.246875,0.0575
729,0.9297916666666667,0.005,0.004166666666666667,0.005,0.05604166666666667
730,0.0175,0.025,0.0425,0.1725,0.7425
731,0.5075,0.0,0.0075,0.43,0.055
732,0.975,0.0,0.0025,0.0125,0.01
733,0.9925,0.0,0.0,0.0025,0.005
734,0.635,0.0025,0.0525,0.2,0.11
735,0.9041666666666666,0.0,0.005714285714285714,0.047619047619047616,0.0425
736,0.005,0.0,0.005,0.03,0.96
737,0.005,0.0,0.025,0.7744285714285715,0.19557142857142856
738,0.7691666666666666,0.0,0.0008333333333333333,0.1275,0.1025
739,0.6748035714285714,0.0,0.0,0.099,0.22619642857142852
740,0.8819166666666667,0.0,0.0,0.0025,0.11558333333333332
741,0.9875,0.0,0.0,0.0075,0.005
742,0.0,0.0,0.005,0.0,0.995
743,0.0,0.0,0.0,0.0,1.0
744,0.50375,0.0,0.005,0.3025,0.18875
745,0.0,0.0075,0.545,0.0275,0.42
746,0.3675,0.01,0.005,0.005,0.6125
747,0.265,0.0,0.13,0.3,0.305
748,0.5325,0.0,0.0025,0.38958333333333334,0.07541666666666666
749,0.9225,0.0,0.0,0.015,0.0625
750,0.175,0.0,0.1375,0.575,0.1125
751,0.8027500000000001,0.0,0.0025,0.11225000000000002,0.0825
752,0.9525,0.0,0.03,0.0075,0.01
753,0.1925,0.0,0.09,0.3325,0.385
754,0.025,0.0,0.0025,0.09,0.8825
755,0.92625,0.0,0.0025,0.05875,0.0125
756,0.685,0.0,0.0175,0.235,0.0625
757,0.33,0.0,0.0025,0.25,0.4175
758,0.9925,0.0,0.0,0.0025,0.005
759,0.095,0.0,0.0825,0.7675,0.055
760,0.5305892857142858,0.0,0.005,0.15,0.3144107142857143
761,0.9309166666666667,0.0,0.0,0.05975,0.009333333333333334
762,0.253,0.0,0.41625,0.2475,0.08324999999999999
763,0.63,0.0,0.0,0.255,0.115
764,0.0075,0.045,0.1025,0.0,0.845
765,0.49413690476190475,0.0,0.0,0.5008630952380952,0.005
766,0.9391666666666666,0.0,0.0008333333333333333,0.045,0.015
767,0.44125,0.0,0.00375,0.355,0.2
768,0.2775,0.0,0.0225,0.0,0.7
769,0.20708333333333337,0.0,0.2325,0.16162500000000002,0.3987916666666667
770,0.1575,0.0,0.0,0.085,0.7575
771,0.12316666666666666,0.0,0.01,0.0,0.8668333333333333
772,0.9075,0.0,0.0,0.0825,0.01
773,0.3475,0.0,0.0225,0.3475,0.2825
774,0.805,0.0,0.01,0.03,0.155
775,0.0025,0.0025,0.07916666666666666,0.025,0.8908333333333333
776,0.0025,0.0125,0.025,0.0,0.96
777,0.0,0.02,0.0125,0.0,0.9675
778,0.1075,0.0,0.0,0.3925,0.5
779,0.1075,0.0,0.0,0.0025,0.89
780,1.0,0.0,0.0,0.0,0.0
781,0.1725,0.0,0.0025,0.4125,0.4125
782,0.1475,0.0025,0.0625,0.27,0.5175
783,0.635,0.0,0.0025,0.27,0.0925
784,0.99,0.0,0.0,0.01,0.0
785,0.52,0.0,0.035,0.0475,0.3975
786,0.005,0.355,0.0475,0.09883333333333334,0.4936666666666667
787,0.5336666666666666,0.0,0.1925,0.12966666666666665,0.14416666666666667
788,0.27,0.03,0.0525,0.065,0.5825
789,0.29,0.0,0.01,0.0,0.7
790,0.6235,0.0,0.0075,0.23399999999999999,0.135
791,0.6125,0.0,0.0,0.0025,0.385
792,0.556,0.0,0.0,0.409,0.035
793,0.4749999999999999,0.0,0.0425,0.045,0.43750000000000006
794,0.1775,0.0025,0.0525,0.69,0.0775
795,0.64,0.0,0.0,0.03,0.33
796,0.6206666666666667,0.0,0.0375,0.28933333333333333,0.0525
797,0.7375,0.0,0.0025,0.175,0.085
798,0.95125,0.0,0.0,0.015,0.03375
799,0.995,0.0,0.0,0.005,0.0
800,0.0025,0.0125,0.0075,0.0,0.9775
801,0.405,0.0,0.0225,0.2675,0.305
802,0.21,0.01,0.015,0.0,0.765
803,0.885,0.0,0.0025,0.04,0.0725
804,0.5752083333333333,0.0,0.0,0.3025,0.12229166666666666
805,0.5018333333333334,0.0,0.0,0.4556666666666666,0.0425
806,0.895,0.0075,0.0,0.0725,0.025
807,0.485,0.0,0.0075,0.1408333333333333,0.3666666666666667
808,0.8882023809523811,0.0,0.02441666666666667,0.08113095238095237,0.00625
809,1.0,0.0,0.0,0.0,0.0
810,0.6577619047619048,0.0025,0.0175,0.0375,0.28473809523809523
811,0.04,0.4275,0.015,0.02,0.4975
812,0.4871994047619047,0.0,0.0025,0.40780059523809525,0.1025
813,0.7975,0.0,0.0025,0.0475,0.1525
814,0.005,0.0375,0.5975,0.0675,0.2925
815,0.5575,0.0,0.0025,0.3,0.14
816,0.1125,0.0075,0.235,0.12,0.525
817,0.0125,0.0,0.1475,0.2475,0.5925
818,0.9075,0.0,0.0,0.0425,0.05
819,0.6379166666666667,0.0,0.0,0.3595833333333333,0.0025
820,0.9725,0.0,0.0,0.005,0.0225
821,0.7075,0.0,0.045,0.085,0.1625
822,0.0,0.0,0.055,0.0,0.945
823,0.535,0.005,0.005,0.125,0.33
824,0.185,0.0125,0.0825,0.3791666666666667,0.34083333333333327
825,0.83575,0.0,0.0,0.015,0.14924999999999997
826,0.76,0.0,0.0025,0.0,0.23750000000000004
827,0.3975,0.0,0.065,0.26,0.2775
828,0.685,0.0,0.0475,0.06,0.2075
829,0.42416666666666664,0.0,0.01,0.5533333333333333,0.0125
830,0.2804791666666666,0.0,0.0075,0.6345208333333334,0.0775
831,0.96,0.0,0.0,0.0,0.04
832,0.9225,0.0,0.0,0.0225,0.055
833,0.28,0.0,0.11,0.2775,0.3325
834,0.601375,0.0,0.04825,0.037875,0.3125
835,0.6255892857142857,0.0025,0.0,0.005,0.3669107142857142
836,0.453125,0.0,0.0025,0.044375,0.5
837,0.98,0.0,0.0,0.0,0.02
838,0.7375,0.0,0.0025,0.175,0.085
839,0.74,0.0,0.0,0.0575,0.2025
840,0.0,0.0,0.0075,0.0875,0.905
841,0.0025,0.1075,0.0325,0.0,0.8575
842,0.0,0.005,0.015,0.0,0.98
843,0.1,0.0,0.025,0.77,0.105
844,0.265,0.0,0.0425,0.54,0.1525
845,0.9679583333333335,0.0,0.0,0.0,0.03204166666666667
846,0.0,0.005,0.015,0.0,0.98
847,0.0225,0.01,0.115,0.0225,0.83
848,0.33208333333333334,0.0,0.0025,0.22083333333333333,0.44458333333333333
849,0.36,0.0,0.0075,0.1025,0.53
850,0.6516666666666666,0.0,0.0025,0.3308333333333333,0.015
851,0.99,0.0,0.0,0.0,0.01
852,0.415,0.0,0.015,0.4225,0.1475
853,0.02,0.0125,0.63,0.2525,0.085
854,0.7935416666666668,0.0,0.0,0.14354166666666668,0.06291666666666665
855,0.535,0.0,0.0025,0.2125,0.25
856,0.475,0.0,0.0,0.245,0.28
857,0.94125,0.0,0.0,0.02625,0.0325
858,0.02,0.0075,0.173264880952381,0.0,0.7992351190476189
859,1.0,0.0,0.0,0.0,0.0
860,0.8236666666666665,0.0,0.0025,0.09133333333333332,0.0825
861,0.2375,0.0,0.0975,0.565,0.1
862,0.6575,0.0,0.0,0.01125,0.33125
863,0.0725,0.0,0.005,0.8575,0.065
864,0.0075,0.0075,0.07,0.0,0.915
865,0.0,0.0,0.01,0.0,0.99
866,0.97375,0.0,0.0,0.0075,0.01875
867,0.215,0.005,0.1225,0.2625,0.395
868,0.33266666666666667,0.0,0.11025000000000001,0.2914583333333333,0.265625
869,0.0,0.0025,0.0125,0.0,0.985
870,0.22333333333333333,0.0025,0.0025,0.5891666666666666,0.1825
871,0.88875,0.0,0.02020833333333333,0.05979166666666666,0.03125
872,0.6498170995670993,0.0,0.0075,0.02166666666666667,0.3210162337662339
873,0.85,0.0,0.0,0.0175,0.1325
874,0.0,0.0,0.0025,0.0,0.9975
875,0.32108333333333333,0.0,0.009333333333333334,0.6215833333333333,0.048
876,0.14316666666666666,0.0,0.005,0.02,0.8318333333333332
877,0.0,0.0,0.0025,0.0,0.9975
878,0.6108333333333333,0.0,0.0175,0.1975,0.1741666666666667
879,0.29,0.0,0.0,0.0125,0.6975
880,0.24,0.0,0.04,0.4925,0.2275
881,0.0,0.0,0.0375,0.0,0.9625
882,0.8325,0.0,0.0,0.1175,0.05
883,0.26,0.0,0.22,0.1625,0.3575
884,0.8975,0.0,0.0,0.0975,0.005
885,0.7875,0.0,0.0,0.0775,0.135
886,0.0075,0.0325,0.01,0.0,0.95
887,0.47729166666666667,0.0,0.01,0.13520833333333335,0.3775
888,0.0275,0.0,0.0025,0.0,0.97
889,0.105,0.0125,0.225,0.0775,0.58
890,0.8291666666666666,0.0,0.0,0.06833333333333334,0.1025
891,0.83125,0.0,0.0,0.12625,0.0425
892,0.9875,0.0,0.0,0.0025,0.01
893,0.6966666666666665,0.0,0.0025,0.22333333333333336,0.0775
894,0.13,0.0,0.035,0.65,0.185
895,0.1,0.0,0.06,0.4725,0.3675
896,0.97,0.0,0.0025,0.02,0.0075
897,0.5746249999999999,0.0075,0.035,0.108125,0.27475
898,0.005,0.08,0.545,0.0,0.37
899,0.0,0.0,0.04,0.0,0.96
900,0.26375,0.0,0.0875,0.44,0.20875
901,0.855,0.0,0.0,0.065,0.08
902,0.06,0.0,0.0625,0.8,0.0775
903,0.01,0.0075,0.575,0.065,0.3425
904,0.2,0.0,0.0,0.01,0.79
905,0.22083333333333333,0.0075,0.009166666666666667,0.0,0.7625
906,0.45475,0.0,0.0,0.0575,0.48774999999999996
907,0.34,0.02,0.01,0.5475,0.0825
908,0.1225,0.0,0.26,0.16333333333333336,0.45416666666666666
909,0.72,0.0,0.0,0.0375,0.2425
910,0.005,0.04791666666666667,0.38333333333333336,0.1375,0.42625
911,0.83,0.0,0.0,0.1325,0.0375
912,0.9325,0.0,0.0,0.04,0.0275
913,0.1275,0.005,0.1725,0.580625,0.114375
914,0.98125,0.0,0.0,0.0025,0.01625
915,0.1709375,0.0,0.34,0.0825,0.4065625
916,0.5271666666666666,0.0,0.0,0.38908333333333334,0.08375
917,0.1025,0.0025,0.0925,0.745,0.0575
918,0.98,0.0,0.0,0.005,0.015
919,0.8525,0.0,0.0,0.12625,0.02125
920,0.81875,0.0,0.0,0.15125,0.03
921,0.355,0.0,0.055,0.435,0.155
922,0.0,0.0,0.0825,0.0,0.9175
923,0.065,0.0,0.22,0.3575,0.3575
924,0.0025,0.0,0.09699999999999999,0.3575,0.5429999999999999
925,0.9725,0.0,0.0,0.0,0.0275
926,0.02,0.0,0.1275,0.7089583333333335,0.14354166666666668
927,0.88,0.0,0.0,0.0325,0.0875
928,0.0,0.0,0.005,0.0,0.995
929,0.33125,0.0,0.0075,0.50125,0.16
930,0.66375,0.0,0.0,0.0,0.33625
931,0.28,0.0,0.005,0.155,0.56
932,0.0,0.005,0.0125,0.0,0.9825
933,0.9925,0.0,0.0,0.0075,0.0
934,0.025,0.005,0.2525,0.16,0.5575
935,0.01,0.0125,0.5125,0.075,0.39
936,0.755,0.0,0.1125,0.125,0.0075
937,0.27,0.0,0.005,0.5266666666666667,0.19833333333333336
938,0.0,0.0075,0.0525,0.0,0.94
939,0.63,0.0,0.0025,0.0,0.3675
940,0.8975,0.0,0.0,0.0725,0.03
941,0.99,0.0,0.0,0.0,0.01
942,0.75,0.0,0.0025,0.0675,0.18
943,0.305,0.0075,0.3875,0.08862500000000001,0.21137499999999998
944,0.0,0.01375,0.0725,0.0,0.91375
945,0.13,0.0,0.005,0.725,0.14
946,0.5825,0.0,0.0025,0.3175,0.0975
947,0.63,0.0,0.0,0.2775,0.0925
948,0.1775,0.0,0.0375,0.1325,0.6525
949,0.0,0.0,0.0025,0.0,0.9975
950,0.11208333333333333,0.005,0.0,0.0,0.8829166666666667
951,0.0125,0.064875,0.2425,0.0,0.680125
952,0.005,0.0,0.04,0.0,0.955
953,0.0725,0.0,0.125,0.6225,0.18
954,0.31313095238095234,0.0,0.0575,0.0525,0.5768690476190477
955,0.0,0.04,0.0525,0.0025,0.905
956,0.005,0.005,0.47276785714285713,0.14473214285714284,0.3725
957,0.215,0.0,0.01,0.6041666666666666,0.1708333333333333
958,0.2175,0.0025,0.005,0.7425,0.0325
959,0.4775,0.0,0.04166666666666666,0.4433333333333333,0.0375
960,0.8,0.0,0.0,0.045,0.155
961,0.9325,0.0,0.0,0.0125,0.055
962,0.2575,0.0,0.0125,0.45041666666666663,0.2795833333333333
963,0.0275,0.0,0.0,0.005,0.9675
964,0.11,0.0,0.0,0.0375,0.8525
965,0.7675,0.0,0.0025,0.1875,0.0425
966,0.0,0.0,0.0,0.0,1.0
967,0.2475,0.0,0.0825,0.18875,0.48125
968,0.0,0.0,0.0625,0.0075,0.93
969,0.015,0.0,0.1075,0.0,0.8775
970,0.615,0.0,0.0125,0.2875,0.085
971,0.0,0.0,0.0325,0.0,0.9675
972,0.6225,0.01,0.0375,0.05,0.28
973,0.18583333333333332,0.0,0.0,0.8041666666666666,0.01
974,0.465625,0.02,0.0875,0.01,0.416875
975,0.0125,0.0,0.02,0.2,0.7675
976,0.5893452380952382,0.0,0.005,0.36607142857142866,0.03958333333333333
977,0.0125,0.018333333333333333,0.49166666666666664,0.19,0.2875
978,0.3097916666666667,0.0,0.20916666666666667,0.27729166666666666,0.20375
979,0.3725,0.0,0.0075,0.215,0.405
980,0.21833333333333335,0.0,0.0,0.7716666666666666,0.01
981,0.84,0.0,0.0,0.13,0.03
982,0.0075,0.015,0.1475,0.045,0.785
983,0.497125,0.0,0.000625,0.3335,0.16875
984,0.02,0.0,0.08916666666666667,0.12208333333333334,0.76875
985,0.13,0.005,0.025,0.0,0.84
986,0.7525,0.0,0.005,0.22,0.0225
987,0.9175,0.0,0.0,0.0225,0.06
988,0.6416666666666666,0.0,0.0,0.27895833333333336,0.07937499999999999
989,0.3675,0.0,0.0975,0.485,0.05
990,0.0,0.0,0.0,0.0,1.0
991,0.7122916666666665,0.0,0.0125,0.14,0.13520833333333335
992,0.9341666666666666,0.0,0.0,0.01,0.05583333333333334
993,0.01,0.0,0.0375,0.0225,0.93
994,0.0,0.0,0.0,0.0,1.0
995,0.805,0.0,0.0075,0.145,0.0425
996,0.4595833333333333,0.0,0.0125,0.3875,0.1404166666666667
997,0.310375,0.0,0.013541666666666667,0.6625416666666666,0.013541666666666667
998,0.3375,0.0025,0.0575,0.095,0.5075
999,0.97625,0.0,0.0,0.0025,0.02125
1000,0.1125,0.0025,0.0325,0.5975,0.255
1001,0.5447499999999998,0.0,0.0,0.2529166666666667,0.2023333333333333
1002,0.6186011904761906,0.0,0.0,0.32381547619047624,0.05758333333333333
1003,0.1225,0.0025,0.27,0.065,0.54
1004,0.30625,0.0,0.0075,0.15875,0.5275
1005,0.75,0.005,0.0025,0.1,0.1425
1006,0.3575,0.0,0.18,0.455,0.0075
1007,0.3825,0.0,0.0016666666666666666,0.0,0.6158333333333332
1008,0.0375,0.0,0.045,0.36,0.5575
1009,0.02,0.03,0.7725,0.045,0.1325
1010,0.5375,0.0025,0.18,0.1975,0.0825
1011,0.42833333333333334,0.0,0.0025,0.306875,0.2622916666666667
1012,0.475,0.0,0.035,0.41,0.08
1013,0.8666666666666667,0.0,0.0,0.07583333333333334,0.0575
1014,0.20775,0.0,0.0075,0.5385,0.24625
1015,0.8475,0.0,0.0,0.0,0.1525
1016,0.0,0.0,0.0275,0.0,0.9725
1017,0.0325,0.0125,0.0125,0.0,0.9425
1018,0.2475,0.005,0.1025,0.3625,0.2825
1019,0.0,0.005,0.33,0.06,0.605
1020,0.1475,0.0,0.0025,0.615,0.235
1021,0.015,0.05,0.0425,0.0,0.8925
1022,0.6075,0.0,0.0175,0.075,0.3
1023,0.696125,0.0,0.0,0.30137499999999995,0.0025
1024,0.0125,0.0,0.4775,0.305,0.205
1025,0.8750000000000001,0.0,0.0,0.11083333333333334,0.014166666666666666
1026,0.5075,0.01,0.105,0.035,0.3425
1027,0.645,0.0,0.0,0.0725,0.2825
1028,0.8875,0.0925,0.0,0.0175,0.0025
1029,0.1425,0.0,0.0725,0.0575,0.7275
1030,0.8661250000000001,0.0,0.0,0.128875,0.005
1031,0.48875,0.0,0.0,0.4725,0.03875
1032,0.243125,0.015,0.05,0.12,0.571875
1033,0.0025,0.0,0.0025,0.905,0.09
1034,0.24416666666666667,0.0,0.0225,0.2545833333333334,0.47875000000000006
1035,0.7283333333333333,0.0,0.01,0.21333333333333335,0.04833333333333334
1036,0.6266666666666666,0.0,0.0,0.18333333333333335,0.19
1037,0.0,0.005,0.0125,0.0,0.9825
1038,0.9625,0.0,0.0,0.03,0.0075
1039,0.785,0.0,0.035,0.12,0.06
1040,0.1725,0.0,0.06,0.6925,0.075
1041,0.0025,0.0125,0.5375,0.22,0.2275
1042,0.0,0.015,0.0975,0.0,0.8875
1043,0.2775,0.0,0.0625,0.5625,0.0975
1044,0.015,0.0,0.19,0.0825,0.7125
